index;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country;Amount;PurchaseType;PurchaseType2;Year;Year & Invoice
355;536401;20961;Strawberry Bath Sponge ;1;2010-12-01 11:21:00;1.25;15862.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536401
356;536401;22068;Black Pirate Treasure Chest;2;2010-12-01 11:21:00;1.65;15862.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536401
357;536401;21743;Star Portable Table Light ;2;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536401
358;536401;21744;Snowflake Portable Table Light ;2;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536401
359;536401;84709B;Pink Oval Jewelled Mirror;1;2010-12-01 11:21:00;5.95;15862.0;United Kingdom;5.95;Low Value;Low Value;2010;2010 | 536401
360;536401;21592;Retrospot Cigar Box Matches ;1;2010-12-01 11:21:00;1.25;15862.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536401
361;536401;21587;Cosy Hour Giant Tube Matches;2;2010-12-01 11:21:00;2.55;15862.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536401
362;536401;20992;Jazz Hearts Purse Notebook;9;2010-12-01 11:21:00;0.85;15862.0;United Kingdom;7.6499999999999995;Low Value;Low Value;2010;2010 | 536401
363;536401;22662;Lunch Bag Dolly Girl Design;1;2010-12-01 11:21:00;1.65;15862.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536401
364;536401;85123A;White Hanging Heart T-Light Holder;4;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;11.8;Low Value;Low Value;2010;2010 | 536401
365;536401;22804;Candleholder Pink Hanging Heart;3;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536401
366;536401;82483;Wood 2 Drawer Cabinet White Finish;1;2010-12-01 11:21:00;5.95;15862.0;United Kingdom;5.95;Low Value;Low Value;2010;2010 | 536401
367;536401;20749;Assorted Colour Mini Cases;1;2010-12-01 11:21:00;7.95;15862.0;United Kingdom;7.95;Low Value;Low Value;2010;2010 | 536401
368;536401;20725;Lunch Bag Red Retrospot;1;2010-12-01 11:21:00;1.65;15862.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536401
369;536401;22382;Lunch Bag Spaceboy Design ;2;2010-12-01 11:21:00;1.65;15862.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536401
370;536401;20726;Lunch Bag Woodland;1;2010-12-01 11:21:00;1.65;15862.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536401
371;536401;22384;Lunch Bag Pink Polkadot;1;2010-12-01 11:21:00;1.65;15862.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536401
372;536401;22467;Gumball Coat Rack;5;2010-12-01 11:21:00;2.55;15862.0;United Kingdom;12.75;Low Value;Low Value;2010;2010 | 536401
373;536401;84625C;Blue New Baroque Candlestick Candle;3;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536401
374;536401;84625A;Pink New Baroquecandlestick Candle;3;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536401
375;536401;21108;Fairy Cake Flannel Assorted Colour;9;2010-12-01 11:21:00;2.55;15862.0;United Kingdom;22.95;Low Value;Low Value;2010;2010 | 536401
376;536401;22848;Bread Bin Diner Style Pink;1;2010-12-01 11:21:00;16.95;15862.0;United Kingdom;16.95;Low Value;Low Value;2010;2010 | 536401
377;536401;21033;Jumbo Bag Charlie And Lola Toys;4;2010-12-01 11:21:00;2.95;15862.0;United Kingdom;11.8;Low Value;Low Value;2010;2010 | 536401
378;536401;47570B;Tea Time Table Cloth;1;2010-12-01 11:21:00;10.65;15862.0;United Kingdom;10.65;Low Value;Low Value;2010;2010 | 536401
379;536401;84030E;English Rose Hot Water Bottle;1;2010-12-01 11:21:00;4.25;15862.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536401
380;536401;22428;Enamel Fire Bucket Cream;2;2010-12-01 11:21:00;6.95;15862.0;United Kingdom;13.9;Low Value;Low Value;2010;2010 | 536401
381;536401;22502;Picnic Basket Wicker Small;2;2010-12-01 11:21:00;5.95;15862.0;United Kingdom;11.9;Low Value;Low Value;2010;2010 | 536401
382;536402;22086;Paper Chain Kit 50'S Christmas ;40;2010-12-01 11:22:00;2.55;15513.0;United Kingdom;102.0;High Value;Med Value;2010;2010 | 536402
383;536402;22910;Paper Chain Kit Vintage Christmas;40;2010-12-01 11:22:00;2.55;15513.0;United Kingdom;102.0;High Value;Med Value;2010;2010 | 536402
384;536402;22837;Hot Water Bottle Babushka ;36;2010-12-01 11:22:00;4.25;15513.0;United Kingdom;153.0;High Value;High Value;2010;2010 | 536402
385;536403;22867;Hand Warmer Bird Design;96;2010-12-01 11:27:00;1.85;12791.0;Netherlands;177.60000000000002;High Value;High Value;2010;2010 | 536403
386;536403;POST;Postage;1;2010-12-01 11:27:00;15.0;12791.0;Netherlands;15.0;Low Value;Low Value;2010;2010 | 536403
387;536404;22297;Heart Ivory Trellis Small;24;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536404
388;536404;22771;Clear Drawer Knob Acrylic Edwardian;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
389;536404;22772;Pink Drawer Knob Acrylic Edwardian;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
390;536404;22773;Green Drawer Knob Acrylic Edwardian;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
391;536404;22805;Blue Drawer Knob Acrylic Edwardian;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
392;536404;22469;Heart Of Wicker Small;12;2010-12-01 11:29:00;1.65;16218.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536404
393;536404;22197;Small Popcorn Holder;36;2010-12-01 11:29:00;0.85;16218.0;United Kingdom;30.599999999999998;Low Value;Low Value;2010;2010 | 536404
394;536404;21125;Set 6 Football Celebration Candles;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
395;536404;21126;Set Of 6 Girls Celebration Candles;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
396;536404;85049C;Romantic Pinks Ribbons ;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
397;536404;85049D;Bright Blues Ribbons ;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
398;536404;85049E;Scandinavian Reds Ribbons;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
399;536404;85049G;Chocolate Box Ribbons ;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
400;536404;21061;Party Invites Football;12;2010-12-01 11:29:00;0.85;16218.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536404
401;536404;21063;Party Invites Jazz Hearts;12;2010-12-01 11:29:00;0.85;16218.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536404
402;536404;21062;Party Invites Spaceman;12;2010-12-01 11:29:00;0.85;16218.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536404
403;536404;84380;Set Of 3 Butterfly Cookie Cutters;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
404;536404;84378;Set Of 3 Heart Cookie Cutters;12;2010-12-01 11:29:00;1.25;16218.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536404
405;536404;22964;3 Piece Spaceboy Cookie Cutter Set;12;2010-12-01 11:29:00;2.1;16218.0;United Kingdom;25.200000000000003;Low Value;Low Value;2010;2010 | 536404
406;536404;21213;Pack Of 72 Skull Cake Cases;24;2010-12-01 11:29:00;0.55;16218.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536404
407;536404;22417;Pack Of 60 Spaceboy Cake Cases;24;2010-12-01 11:29:00;0.55;16218.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536404
408;536404;21212;Pack Of 72 Retrospot Cake Cases;24;2010-12-01 11:29:00;0.55;16218.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536404
409;536404;84992;72 Sweetheart Fairy Cake Cases;24;2010-12-01 11:29:00;0.55;16218.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536404
410;536404;21975;Pack Of 60 Dinosaur Cake Cases;24;2010-12-01 11:29:00;0.55;16218.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536404
411;536404;22383;Lunch Bag Suki  Design ;10;2010-12-01 11:29:00;1.65;16218.0;United Kingdom;16.5;Low Value;Low Value;2010;2010 | 536404
412;536404;20728;Lunch Bag Cars Blue;10;2010-12-01 11:29:00;1.65;16218.0;United Kingdom;16.5;Low Value;Low Value;2010;2010 | 536404
413;536404;20727;Lunch Bag  Black Skull.;10;2010-12-01 11:29:00;1.65;16218.0;United Kingdom;16.5;Low Value;Low Value;2010;2010 | 536404
414;536404;22296;Heart Ivory Trellis Large;24;2010-12-01 11:29:00;1.65;16218.0;United Kingdom;39.599999999999994;Low Value;Low Value;2010;2010 | 536404
415;536405;20914;Set/5 Red Retrospot Lid Glass Bowls;128;2010-12-01 11:32:00;2.55;14045.0;United Kingdom;326.4;High Value;High Value;2010;2010 | 536405
416;536406;85123A;White Hanging Heart T-Light Holder;8;2010-12-01 11:33:00;2.55;17850.0;United Kingdom;20.4;Low Value;Low Value;2010;2010 | 536406
417;536406;71053;White Metal Lantern;8;2010-12-01 11:33:00;3.39;17850.0;United Kingdom;27.12;Low Value;Low Value;2010;2010 | 536406
418;536406;84406B;Cream Cupid Hearts Coat Hanger;8;2010-12-01 11:33:00;2.75;17850.0;United Kingdom;22.0;Low Value;Low Value;2010;2010 | 536406
419;536406;20679;Edwardian Parasol Red;6;2010-12-01 11:33:00;4.95;17850.0;United Kingdom;29.700000000000003;Low Value;Low Value;2010;2010 | 536406
420;536406;37370;Retro Coffee Mugs Assorted;6;2010-12-01 11:33:00;1.06;17850.0;United Kingdom;6.36;Low Value;Low Value;2010;2010 | 536406
421;536406;21871;Save The Planet Mug;6;2010-12-01 11:33:00;1.06;17850.0;United Kingdom;6.36;Low Value;Low Value;2010;2010 | 536406
422;536406;21071;Vintage Billboard Drink Me Mug;6;2010-12-01 11:33:00;1.06;17850.0;United Kingdom;6.36;Low Value;Low Value;2010;2010 | 536406
423;536406;21068;Vintage Billboard Love/Hate Mug;6;2010-12-01 11:33:00;1.06;17850.0;United Kingdom;6.36;Low Value;Low Value;2010;2010 | 536406
424;536406;82483;Wood 2 Drawer Cabinet White Finish;4;2010-12-01 11:33:00;4.95;17850.0;United Kingdom;19.8;Low Value;Low Value;2010;2010 | 536406
425;536406;82486;Wood S/3 Cabinet Ant White Finish;4;2010-12-01 11:33:00;6.95;17850.0;United Kingdom;27.8;Low Value;Low Value;2010;2010 | 536406
426;536406;82482;Wooden Picture Frame White Finish;6;2010-12-01 11:33:00;2.1;17850.0;United Kingdom;12.600000000000001;Low Value;Low Value;2010;2010 | 536406
427;536406;82494L;Wooden Frame Antique White ;6;2010-12-01 11:33:00;2.55;17850.0;United Kingdom;15.299999999999999;Low Value;Low Value;2010;2010 | 536406
428;536406;84029G;Knitted Union Flag Hot Water Bottle;6;2010-12-01 11:33:00;3.39;17850.0;United Kingdom;20.34;Low Value;Low Value;2010;2010 | 536406
429;536406;84029E;Red Woolly Hottie White Heart.;6;2010-12-01 11:33:00;3.39;17850.0;United Kingdom;20.34;Low Value;Low Value;2010;2010 | 536406
430;536406;22752;Set 7 Babushka Nesting Boxes;2;2010-12-01 11:33:00;7.65;17850.0;United Kingdom;15.3;Low Value;Low Value;2010;2010 | 536406
431;536406;22803;Ivory Embroidered Quilt ;2;2010-12-01 11:33:00;35.75;17850.0;United Kingdom;71.5;High Value;Med Value;2010;2010 | 536406
432;536406;21730;Glass Star Frosted T-Light Holder;6;2010-12-01 11:33:00;4.25;17850.0;United Kingdom;25.5;Low Value;Low Value;2010;2010 | 536406
433;536407;22632;Hand Warmer Red Polka Dot;6;2010-12-01 11:34:00;1.85;17850.0;United Kingdom;11.100000000000001;Low Value;Low Value;2010;2010 | 536407
434;536407;22633;Hand Warmer Union Jack;6;2010-12-01 11:34:00;1.85;17850.0;United Kingdom;11.100000000000001;Low Value;Low Value;2010;2010 | 536407
435;536408;22537;Magic Drawing Slate Dinosaur;24;2010-12-01 11:41:00;0.42;14307.0;United Kingdom;10.08;Low Value;Low Value;2010;2010 | 536408
436;536408;22533;Magic Drawing Slate Bake A Cake ;24;2010-12-01 11:41:00;0.42;14307.0;United Kingdom;10.08;Low Value;Low Value;2010;2010 | 536408
437;536408;20982;12 Pencils Tall Tube Skulls;12;2010-12-01 11:41:00;0.85;14307.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536408
438;536408;21832;Chocolate Calculator;12;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536408
439;536408;21915;Red  Harmonica In Box ;12;2010-12-01 11:41:00;1.25;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
440;536408;21914;Blue Harmonica In Box ;12;2010-12-01 11:41:00;1.25;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
441;536408;21544;Skulls  Water Transfer Tattoos ;12;2010-12-01 11:41:00;0.85;14307.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536408
442;536408;22813;Pack 3 Boxes Bird Pannetone ;12;2010-12-01 11:41:00;1.95;14307.0;United Kingdom;23.4;Low Value;Low Value;2010;2010 | 536408
443;536408;22114;Hot Water Bottle Tea And Sympathy;4;2010-12-01 11:41:00;3.95;14307.0;United Kingdom;15.8;Low Value;Low Value;2010;2010 | 536408
444;536408;84029E;Red Woolly Hottie White Heart.;4;2010-12-01 11:41:00;3.75;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
445;536408;21479;White Skull Hot Water Bottle ;4;2010-12-01 11:41:00;3.75;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
446;536408;22964;3 Piece Spaceboy Cookie Cutter Set;6;2010-12-01 11:41:00;2.1;14307.0;United Kingdom;12.600000000000001;Low Value;Low Value;2010;2010 | 536408
447;536408;84375;Set Of 20 Kids Cookie Cutters;12;2010-12-01 11:41:00;2.1;14307.0;United Kingdom;25.200000000000003;Low Value;Low Value;2010;2010 | 536408
448;536408;22418;10 Colour Spaceboy Pen;24;2010-12-01 11:41:00;0.85;14307.0;United Kingdom;20.4;Low Value;Low Value;2010;2010 | 536408
449;536408;22178;Victorian Glass Hanging T-Light;12;2010-12-01 11:41:00;1.25;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
450;536408;84970L;Single Heart Zinc T-Light Holder;12;2010-12-01 11:41:00;0.95;14307.0;United Kingdom;11.399999999999999;Low Value;Low Value;2010;2010 | 536408
451;536408;21733;Red Hanging Heart T-Light Holder;6;2010-12-01 11:41:00;2.95;14307.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536408
452;536408;22465;Hanging Metal Star Lantern;12;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536408
453;536408;84949;Silver Hanging T-Light Holder;6;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;9.899999999999999;Low Value;Low Value;2010;2010 | 536408
454;536408;20685;Doormat Red Retrospot;2;2010-12-01 11:41:00;7.95;14307.0;United Kingdom;15.9;Low Value;Low Value;2010;2010 | 536408
455;536408;48194;Doormat Hearts;2;2010-12-01 11:41:00;7.95;14307.0;United Kingdom;15.9;Low Value;Low Value;2010;2010 | 536408
456;536408;22488;Natural Slate Rectangle Chalkboard;12;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536408
457;536408;22219;Lovebird Hanging Decoration White ;12;2010-12-01 11:41:00;0.85;14307.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536408
458;536408;84879;Assorted Colour Bird Ornament;8;2010-12-01 11:41:00;1.69;14307.0;United Kingdom;13.52;Low Value;Low Value;2010;2010 | 536408
459;536408;21754;Home Building Block Word;3;2010-12-01 11:41:00;5.95;14307.0;United Kingdom;17.85;Low Value;Low Value;2010;2010 | 536408
460;536408;21755;Love Building Block Word;3;2010-12-01 11:41:00;5.95;14307.0;United Kingdom;17.85;Low Value;Low Value;2010;2010 | 536408
461;536408;22766;Photo Frame Cornice;8;2010-12-01 11:41:00;2.95;14307.0;United Kingdom;23.6;Low Value;Low Value;2010;2010 | 536408
462;536408;22610;Pens Assorted Funny Face;36;2010-12-01 11:41:00;0.85;14307.0;United Kingdom;30.599999999999998;Low Value;Low Value;2010;2010 | 536408
463;536408;22716;Card Circus Parade;12;2010-12-01 11:41:00;0.42;14307.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536408
464;536408;22706;Wrap Cowboys  ;25;2010-12-01 11:41:00;0.42;14307.0;United Kingdom;10.5;Low Value;Low Value;2010;2010 | 536408
465;536408;22371;Airline Bag Vintage Tokyo 78;4;2010-12-01 11:41:00;4.25;14307.0;United Kingdom;17.0;Low Value;Low Value;2010;2010 | 536408
466;536408;85014B;Red Retrospot Umbrella;3;2010-12-01 11:41:00;5.95;14307.0;United Kingdom;17.85;Low Value;Low Value;2010;2010 | 536408
467;536408;85014A;Black/Blue Polkadot Umbrella;3;2010-12-01 11:41:00;5.95;14307.0;United Kingdom;17.85;Low Value;Low Value;2010;2010 | 536408
468;536408;84997B;Red 3 Piece Retrospot Cutlery Set;6;2010-12-01 11:41:00;3.75;14307.0;United Kingdom;22.5;Low Value;Low Value;2010;2010 | 536408
469;536408;21212;Pack Of 72 Retrospot Cake Cases;24;2010-12-01 11:41:00;0.55;14307.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536408
470;536408;21210;Set Of 72 Retrospot Paper  Doilies;12;2010-12-01 11:41:00;1.45;14307.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536408
471;536408;22914;Blue Coat Rack Paris Fashion;3;2010-12-01 11:41:00;4.95;14307.0;United Kingdom;14.850000000000001;Low Value;Low Value;2010;2010 | 536408
472;536408;22553;Plasters In Tin Skulls;12;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536408
473;536408;16237;Sleeping Cat Erasers;30;2010-12-01 11:41:00;0.21;14307.0;United Kingdom;6.3;Low Value;Low Value;2010;2010 | 536408
474;536408;22714;Card Birthday Cowboy;12;2010-12-01 11:41:00;0.42;14307.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536408
475;536408;22812;Pack 3 Boxes Christmas Pannetone;12;2010-12-01 11:41:00;1.95;14307.0;United Kingdom;23.4;Low Value;Low Value;2010;2010 | 536408
476;536408;84347;Rotating Silver Angels T-Light Hldr;6;2010-12-01 11:41:00;2.55;14307.0;United Kingdom;15.299999999999999;Low Value;Low Value;2010;2010 | 536408
477;536408;21587;Cosy Hour Giant Tube Matches;12;2010-12-01 11:41:00;2.55;14307.0;United Kingdom;30.599999999999998;Low Value;Low Value;2010;2010 | 536408
478;536408;22736;Ribbon Reel Making Snowmen ;10;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;16.5;Low Value;Low Value;2010;2010 | 536408
479;536408;22492;Mini Paint Set Vintage ;36;2010-12-01 11:41:00;0.65;14307.0;United Kingdom;23.400000000000002;Low Value;Low Value;2010;2010 | 536408
480;536408;22620;4 Traditional Spinning Tops;12;2010-12-01 11:41:00;1.25;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
481;536408;22619;Set Of 6 Soldier Skittles;4;2010-12-01 11:41:00;3.75;14307.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536408
482;536408;21705;Bag 500G Swirly Marbles;12;2010-12-01 11:41:00;1.65;14307.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536408
483;536409;90199C;5 Strand Glass Necklace Crystal;3;2010-12-01 11:45:00;6.35;17908.0;United Kingdom;19.049999999999997;Low Value;Low Value;2010;2010 | 536409
484;536409;21479;White Skull Hot Water Bottle ;1;2010-12-01 11:45:00;3.75;17908.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536409
485;536409;22111;Scottie Dog Hot Water Bottle;1;2010-12-01 11:45:00;4.95;17908.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536409
486;536409;22785;Squarecushion Cover Pink Union Flag;1;2010-12-01 11:45:00;6.75;17908.0;United Kingdom;6.75;Low Value;Low Value;2010;2010 | 536409
487;536409;22975;Spaceboy Childrens Egg Cup;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
488;536409;22972;Children'S Spaceboy Mug;1;2010-12-01 11:45:00;1.65;17908.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536409
489;536409;22866;Hand Warmer Scotty Dog Design;1;2010-12-01 11:45:00;2.1;17908.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536409
490;536409;22568;Feltcraft Cushion Owl;1;2010-12-01 11:45:00;3.75;17908.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536409
491;536409;85116;Black Candelabra T-Light Holder;1;2010-12-01 11:45:00;2.1;17908.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536409
492;536409;22664;Toy Tidy Dolly Girl Design;1;2010-12-01 11:45:00;2.1;17908.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536409
493;536409;21609;Set 12 Lavender  Botanical T-Lights;1;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536409
494;536409;21866;Union Jack Flag Luggage Tag;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
495;536409;20669;Red Heart Luggage Tag;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
496;536409;90129F;Red Glass Tassle Bag Charm;1;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536409
497;536409;90210B;Clear Acrylic Faceted Bangle;1;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536409
498;536409;90199C;5 Strand Glass Necklace Crystal;1;2010-12-01 11:45:00;6.35;17908.0;United Kingdom;6.35;Low Value;Low Value;2010;2010 | 536409
499;536409;21955;Doormat Union Jack Guns And Roses;1;2010-12-01 11:45:00;7.95;17908.0;United Kingdom;7.95;Low Value;Low Value;2010;2010 | 536409
500;536409;72802C;Vanilla Scent Candle Jewelled Box;1;2010-12-01 11:45:00;4.25;17908.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536409
501;536409;22109;Full English Breakfast Plate;1;2010-12-01 11:45:00;3.75;17908.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536409
502;536409;85116;Black Candelabra T-Light Holder;5;2010-12-01 11:45:00;2.1;17908.0;United Kingdom;10.5;Low Value;Low Value;2010;2010 | 536409
503;536409;22531;Magic Drawing Slate Circus Parade  ;1;2010-12-01 11:45:00;0.42;17908.0;United Kingdom;0.42;Low Value;Low Value;2010;2010 | 536409
504;536409;21811;Christmas Hanging Heart With Bell;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
505;536409;22183;Cake Stand Victorian Filigree Med;1;2010-12-01 11:45:00;6.75;17908.0;United Kingdom;6.75;Low Value;Low Value;2010;2010 | 536409
506;536409;21678;Paisley Pattern  Stickers;6;2010-12-01 11:45:00;0.85;17908.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536409
507;536409;21676;Flowers  Stickers;6;2010-12-01 11:45:00;0.85;17908.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536409
508;536409;84625A;Pink New Baroquecandlestick Candle;1;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536409
509;536409;84625C;Blue New Baroque Candlestick Candle;3;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536409
510;536409;21931;Jumbo Storage Bag Suki;2;2010-12-01 11:45:00;1.95;17908.0;United Kingdom;3.9;Low Value;Low Value;2010;2010 | 536409
511;536409;85169B;Black Love Bird Candle;12;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536409
512;536409;16238;Party Time Pencil Erasers;28;2010-12-01 11:45:00;0.21;17908.0;United Kingdom;5.88;Low Value;Low Value;2010;2010 | 536409
513;536409;20668;Disco Ball Christmas Decoration;24;2010-12-01 11:45:00;0.12;17908.0;United Kingdom;2.88;Low Value;Low Value;2010;2010 | 536409
514;536409;84906;Pink B'Fly C/Cover W Bobbles;1;2010-12-01 11:45:00;5.95;17908.0;United Kingdom;5.95;Low Value;Low Value;2010;2010 | 536409
515;536409;21867;Pink Union Jack  Luggage Tag;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
516;536409;22075;6 Ribbons Elegant Christmas ;1;2010-12-01 11:45:00;1.65;17908.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536409
517;536409;21866;Union Jack Flag Luggage Tag;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
518;536409;21326;Aged Glass Silver T-Light Holder;12;2010-12-01 11:45:00;0.65;17908.0;United Kingdom;7.800000000000001;Low Value;Low Value;2010;2010 | 536409
519;536409;21065;Boom Box Speaker Girls;1;2010-12-01 11:45:00;5.95;17908.0;United Kingdom;5.95;Low Value;Low Value;2010;2010 | 536409
520;536409;22074;6 Ribbons Shimmering Pinks ;1;2010-12-01 11:45:00;1.65;17908.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536409
521;536409;22900; Set 2 Tea Towels I Love London ;1;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536409
522;536409;20713;Jumbo Bag Owls;1;2010-12-01 11:45:00;1.95;17908.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536409
523;536409;20966;Sandwich Bath Sponge;2;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536409
524;536409;21116;Owl Doorstop;1;2010-12-01 11:45:00;4.95;17908.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536409
525;536409;90199C;5 Strand Glass Necklace Crystal;2;2010-12-01 11:45:00;6.35;17908.0;United Kingdom;12.7;Low Value;Low Value;2010;2010 | 536409
526;536409;22633;Hand Warmer Union Jack;1;2010-12-01 11:45:00;2.1;17908.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536409
